INE_ID,year,concelho,enrolled,voters,abstention_%,blank_votes,null_votes,party_initials,party_type,votes,votes_%,number_mandates,candidate_name,gender,position_ballot,problems_ballot_order
202,2013,ALMODÔVAR,6896,5014,27.2911832947,86,104,B.E.,Partido,51,1.05721393035,0,Constantino Manuel Lemos Piçarra,male,3.0,False
202,2013,ALMODÔVAR,6896,5014,27.2911832947,86,104,PPD/PSD,Partido,1357,28.1301824212,1,Ricardo António Monteiro Colaço,male,2.0,False
202,2013,ALMODÔVAR,6896,5014,27.2911832947,86,104,PS,Partido,1761,36.5049751244,2,António Manuel Ascensão Mestre Bota,male,4.0,False
202,2013,ALMODÔVAR,6896,5014,27.2911832947,86,104,PCP-PEV,Coligação,110,2.28026533997,0,Joaquim Agostinho Lança Paulino,male,1.0,False
202,2013,ALMODÔVAR,6896,5014,27.2911832947,86,104,IPA,Grupos Cidadãos Eleitores,1545,32.0273631841,2,João António Rodrigues Palma,male,5.0,False
1404,2013,ALPIARÇA,6520,3990,38.8036809816,156,92,PS,Partido,848,22.6616782469,1,Pedro Miguel Santiago Brás Gaspar,male,1.0,False
1404,2013,ALPIARÇA,6520,3990,38.8036809816,156,92,PCP-PEV,Coligação,2139,57.1619454837,3,Mário Fernando Atracado Pereira,male,3.0,False
1404,2013,ALPIARÇA,6520,3990,38.8036809816,156,92,PPD/PSD.MPT,Coligação,755,20.1763762694,1,Francisco José Saturnino Cunha,male,2.0,False
1201,2013,ALTER DO CHÃO,3080,2132,30.7792207792,56,53,CDS-PP,Partido,108,5.33860603065,0,João Maria Cordeiro Ferreira Roquette,male,3.0,False
1201,2013,ALTER DO CHÃO,3080,2132,30.7792207792,56,53,PPD/PSD,Partido,861,42.5605536332,2,Joviano Martins Vitorino,male,2.0,False
1201,2013,ALTER DO CHÃO,3080,2132,30.7792207792,56,53,PS,Partido,763,37.7162629758,2,Francisco António Martins Dos Reis,male,4.0,False
1201,2013,ALTER DO CHÃO,3080,2132,30.7792207792,56,53,PCP-PEV,Coligação,291,14.3845773604,1,Romão Buxo Da Trindade,male,1.0,False
1002,2013,ALVAIÁZERE,7010,4323,38.3309557775,115,126,CDS-PP,Partido,724,17.7364037237,1,Nelson Paulino Da Silva,male,2.0,False
1002,2013,ALVAIÁZERE,7010,4323,38.3309557775,115,126,PPD/PSD,Partido,2503,61.3179813817,3,Paulo Tito Delgado Morgado,male,1.0,False
1002,2013,ALVAIÁZERE,7010,4323,38.3309557775,115,126,PS,Partido,810,19.8432141107,1,Maria Teodora Freire Gonçalves Cardo,female,3.0,False
1002,2013,ALVAIÁZERE,7010,4323,38.3309557775,115,126,PCP-PEV,Coligação,45,1.10240078393,0,José Nunes Dos Santos,male,4.0,False
203,2013,ALVITO,2012,1416,29.6222664016,28,37,PS,Partido,441,32.6424870466,2,Natália José Ferreira Caeiro,female,3.0,False
203,2013,ALVITO,2012,1416,29.6222664016,28,37,PCP-PEV,Coligação,639,47.2982975574,2,António João Feio Valério,male,1.0,False
203,2013,ALVITO,2012,1416,29.6222664016,28,37,PPD/PSD.CDS-PP,Coligação,271,20.059215396,1,Manuel Maria Feio Barroso,male,2.0,False
1115,2013,AMADORA,146548,59853,59.1580915468,3014,2640,B.E.,Partido,3231,5.96136460082,0,António Manuel Candeias Coelho Dos Santos,male,3.0,False
1115,2013,AMADORA,146548,59853,59.1580915468,3014,2640,PCTP/MRPP,Partido,909,1.67715271499,0,Elísio Fernando Fadigas Barão,male,1.0,False
1115,2013,AMADORA,146548,59853,59.1580915468,3014,2640,PS,Partido,27204,50.1928079854,7,Carla Maria Nunes Tavares,female,5.0,False
1115,2013,AMADORA,146548,59853,59.1580915468,3014,2640,PTP,Partido,599,1.10518644255,0,Rui Manuel Coelho Mendes Gonçalves,male,2.0,False
1115,2013,AMADORA,146548,59853,59.1580915468,3014,2640,PCP-PEV,Coligação,11458,21.1406114504,2,Francisco José Santana Nunes Dos Santos,male,6.0,False
1115,2013,AMADORA,146548,59853,59.1580915468,3014,2640,PPD/PSD.CDS-PP,Coligação,10798,19.9228768058,2,Carlos Manuel Dos Santos Batista Da Silva,male,4.0,False
1301,2013,AMARANTE,54232,32806,39.5080395339,713,550,B.E.,Partido,575,1.82290841074,0,Maria Elisa De Carvalho Antunes Magalhães,female,2.0,False
1301,2013,AMARANTE,54232,32806,39.5080395339,713,550,PS,Partido,12319,39.0546238468,4,António José Cerqueira Dinis De Mesquita,male,4.0,False
1301,2013,AMARANTE,54232,32806,39.5080395339,713,550,PCP-PEV,Coligação,679,2.15261706242,0,Maria De Lurdes Monteiro Ribeiro,female,3.0,False
1301,2013,AMARANTE,54232,32806,39.5080395339,713,550,PPD/PSD.CDS-PP,Coligação,12824,40.6556129728,4,José Luís Gaspar Jorge,male,5.0,False
1301,2013,AMARANTE,54232,32806,39.5080395339,713,550,IAST,Grupos Cidadãos Eleitores,5146,16.3142377073,1,Pedro Manuel Barros Pereira,male,1.0,False
301,2013,AMARES,19616,11985,38.9019168026,358,251,PS,Partido,4428,38.9240506329,3,Manuel Da Rocha Moreira,male,2.0,False
301,2013,AMARES,19616,11985,38.9019168026,358,251,PCP-PEV,Coligação,398,3.49859353024,0,Luís Manuel Cerqueira Gomes Gonçalves,male,3.0,False
301,2013,AMARES,19616,11985,38.9019168026,358,251,PPD/PSD.CDS-PP,Coligação,2907,25.5537974684,2,Isidro Gomes De Araújo,male,4.0,False
301,2013,AMARES,19616,11985,38.9019168026,358,251,AP,Grupos Cidadãos Eleitores,3643,32.0235583685,2,Sara Raquel Marques Ribeiro Leite Do Vale,female,1.0,False
103,2013,ANADIA,28424,15394,45.8415423586,586,424,CDS-PP,Partido,556,3.86540600667,0,João Tiago Castelo Branco Charuca De Azevedo,male,2.0,False
103,2013,ANADIA,28424,15394,45.8415423586,586,424,PPD/PSD,Partido,4846,33.6902113459,3,José Manuel Ferreira Nunes Ribeiro,male,4.0,False
103,2013,ANADIA,28424,15394,45.8415423586,586,424,PS,Partido,2128,14.7942157953,1,Lino Jorge Cerveira Pintado,male,1.0,False
103,2013,ANADIA,28424,15394,45.8415423586,586,424,PCP-PEV,Coligação,476,3.30923248053,0,Maria De Fátima Gomes Martins Da Costa Henriques Flores,female,3.0,False
103,2013,ANADIA,28424,15394,45.8415423586,586,424,M.I.A.P.,Grupos Cidadãos Eleitores,6378,44.3409343715,3,Maria Teresa Belém Correia Cardoso,female,5.0,False
4301,2013,ANGRA DO HEROÍSMO,33017,17124,48.1358088258,810,273,B.E.,Partido,529,3.29779938907,0,Paulo José Maio Sousa Mendes,male,4.0,False
4301,2013,ANGRA DO HEROÍSMO,33017,17124,48.1358088258,810,273,PS,Partido,7715,48.0955052678,4,José Gabriel Do Álamo De Meneses,male,3.0,False
4301,2013,ANGRA DO HEROÍSMO,33017,17124,48.1358088258,810,273,PCP-PEV,Coligação,389,2.42503584565,0,António Pedro Inocêncio,male,1.0,False
4301,2013,ANGRA DO HEROÍSMO,33017,17124,48.1358088258,810,273,PPD/PSD.CDS-PP,Coligação,7408,46.1816594975,3,António Lima Cardoso Ventura,male,2.0,False
1003,2013,ANSIÃO,12225,7383,39.6073619632,242,197,CDS-PP,Partido,229,3.29781105991,0,Rafael Caseiro Henriques,male,2.0,False
1003,2013,ANSIÃO,12225,7383,39.6073619632,242,197,PPD/PSD,Partido,3642,52.448156682,4,Rui Alexandre Novo E Rocha,male,4.0,False
1003,2013,ANSIÃO,12225,7383,39.6073619632,242,197,PS,Partido,2853,41.0858294931,3,Teresa De Jesus Da Conceição Fernandes,female,1.0,False
1003,2013,ANSIÃO,12225,7383,39.6073619632,242,197,PCP-PEV,Coligação,220,3.16820276498,0,Gonçalo Nuno Almeida Joaquim Duarte Da Paz,male,3.0,False
1601,2013,ARCOS DE VALDEVEZ,28977,14747,49.1079131725,620,247,CDS-PP,Partido,1685,12.1397694524,1,Fernando João Fernandes Fonseca,male,1.0,False
1601,2013,ARCOS DE VALDEVEZ,28977,14747,49.1079131725,620,247,PPD/PSD,Partido,7847,56.5345821326,4,João Manuel Do Amaral Esteves,male,3.0,False
1601,2013,ARCOS DE VALDEVEZ,28977,14747,49.1079131725,620,247,PS,Partido,3869,27.8746397695,2,Fernando Pereira Cabodeira,male,4.0,False
1601,2013,ARCOS DE VALDEVEZ,28977,14747,49.1079131725,620,247,PCP-PEV,Coligação,479,3.45100864553,0,Emília Fernanda Teixeira De Vasconcelos,female,2.0,False
308,2013,GUIMARÃES,144634,87548,39.4692810819,2976,1282,B.E.,Partido,1789,2.1479169168,0,José Carlos Sampaio Fonseca,male,4.0,False
308,2013,GUIMARÃES,144634,87548,39.4692810819,2976,1282,PCTP/MRPP,Partido,518,0.621923400168,0,João Manuel Valente Pinto,male,5.0,False
308,2013,GUIMARÃES,144634,87548,39.4692810819,2976,1282,PS,Partido,41684,50.0468243487,6,Domingos Bragança Salgado,male,2.0,False
308,2013,GUIMARÃES,144634,87548,39.4692810819,2976,1282,PCP-PEV,Coligação,7285,8.74654820507,1,José Manuel Torcato Ribeiro,male,1.0,False
308,2013,GUIMARÃES,144634,87548,39.4692810819,2976,1282,PPD/PSD.CDS-PP.MPT,Coligação,31174,37.4282626966,4,André Guimarães Coelho Lima,male,3.0,False
308,2013,GUIMARÃES,144634,87548,39.4692810819,2976,1282,PPM-PPV,Coligação,840,1.00852443271,0,Luís Filipe Botelho Ribeiro,male,6.0,False
4701,2013,HORTA,13166,8023,39.0627373538,292,78,B.E.,Partido,303,3.95923167385,0,João Ângelo Stattmiller Saldanha Albuquerque Neves,male,2.0,False
4701,2013,HORTA,13166,8023,39.0627373538,292,78,PS,Partido,4208,54.9849732131,4,José Leonardo Goulart Silva,male,1.0,False
4701,2013,HORTA,13166,8023,39.0627373538,292,78,PCP-PEV,Coligação,413,5.39657650595,0,Maria Do Céu Barroca De Brito,female,3.0,False
4701,2013,HORTA,13166,8023,39.0627373538,292,78,PPD/PSD.CDS-PP.PPM,Coligação,2729,35.6592186071,3,Luís Carlos Correia Garcia,male,4.0,False
505,2013,IDANHA-A-NOVA,9613,6307,34.3909289504,285,202,CDS-PP,Partido,230,3.95189003436,0,Luís Filipe Geraldes De Mascarenhas Esteves De Sousa,male,3.0,False
505,2013,IDANHA-A-NOVA,9613,6307,34.3909289504,285,202,PPD/PSD,Partido,920,15.8075601375,1,António Jorge Da Cruz Moreira,male,4.0,False
505,2013,IDANHA-A-NOVA,9613,6307,34.3909289504,285,202,PS,Partido,4045,69.5017182131,4,Armindo Moreira Da Palma Jacinto,male,5.0,False
505,2013,IDANHA-A-NOVA,9613,6307,34.3909289504,285,202,PCP-PEV,Coligação,339,5.82474226804,0,João Fazendas,male,2.0,False
505,2013,IDANHA-A-NOVA,9613,6307,34.3909289504,285,202,C.P.I.,Grupos Cidadãos Eleitores,286,4.91408934708,0,Jorge Miguel Gregório Azinheiro,male,1.0,False
110,2013,ÍLHAVO,35787,14351,59.8988459496,984,499,B.E.,Partido,598,4.64718682002,0,Pedro Miguel De Pinho Tavares,male,2.0,False
110,2013,ÍLHAVO,35787,14351,59.8988459496,984,499,CDS-PP,Partido,1125,8.74261734535,0,Armindo Valente Domingues Prina,male,3.0,False
110,2013,ÍLHAVO,35787,14351,59.8988459496,984,499,PPD/PSD,Partido,6354,49.3783027666,4,Fernando Fidalgo Caçoilo,male,4.0,False
110,2013,ÍLHAVO,35787,14351,59.8988459496,984,499,PS,Partido,4072,31.6443891825,3,José Marinho Vaz,male,5.0,False
110,2013,ÍLHAVO,35787,14351,59.8988459496,984,499,PCP-PEV,Coligação,719,5.58750388561,0,João Da Cruz Coquim,male,1.0,False
806,2013,LAGOA,18503,9169,50.4458736421,322,249,B.E.,Partido,468,5.44312630844,0,Jorge Manuel Albano Da Encarnação Ramos,male,1.0,False
806,2013,LAGOA,18503,9169,50.4458736421,322,249,PPD/PSD,Partido,3609,41.9748778786,3,José Inácio Marques Eduardo,male,2.0,False
806,2013,LAGOA,18503,9169,50.4458736421,322,249,PS,Partido,3821,44.4405675739,4,Francisco José Malveiro Martins,male,3.0,False
806,2013,LAGOA,18503,9169,50.4458736421,322,249,PCP-PEV,Coligação,700,8.14142823913,0,Joaquim António Barrinhos Andrés,male,4.0,False
4201,2013,LAGOA (R.A.A.),12515,6238,50.1558130244,150,137,CDS-PP,Partido,327,5.49487481096,0,Roberto Manuel Sousa Oliveira,male,3.0,False
4201,2013,LAGOA (R.A.A.),12515,6238,50.1558130244,150,137,PPD/PSD,Partido,1280,21.5089900857,1,José Duarte Barbosa Cabecinha,male,2.0,False
4201,2013,LAGOA (R.A.A.),12515,6238,50.1558130244,150,137,PS,Partido,4231,71.0972945723,6,João António Ferreira Ponte,male,1.0,False
4201,2013,LAGOA (R.A.A.),12515,6238,50.1558130244,150,137,PCP-PEV,Coligação,113,1.898840531,0,Eugénio Cesar Mota Moura,male,4.0,False
807,2013,LAGOS,23762,11454,51.7969867856,653,329,B.E.,Partido,437,4.1730328495,0,Manuela José Goes Ferreira Da Silva,female,6.0,False
807,2013,LAGOS,23762,11454,51.7969867856,653,329,PPD/PSD,Partido,1985,18.9553093965,1,Nuno Filipe Carreiro Ferreira Serafim,male,7.0,False
807,2013,LAGOS,23762,11454,51.7969867856,653,329,PS,Partido,4001,38.2066462949,4,Maria Joaquina Baptista Quintans De Matos,female,1.0,False
807,2013,LAGOS,23762,11454,51.7969867856,653,329,PCP-PEV,Coligação,1584,15.1260504202,1,Luís Carlos Carradinha Reis,male,2.0,False
807,2013,LAGOS,23762,11454,51.7969867856,653,329,CDS-PP.MPT,Coligação,730,6.97097020626,0,Artur José Gomes Rêgo,male,5.0,False
807,2013,LAGOS,23762,11454,51.7969867856,653,329,PPM/PPV/PND,Coligação,191,1.82391138273,0,Paulo Jorge Do Rosário Dias,male,4.0,False
807,2013,LAGOS,23762,11454,51.7969867856,653,329,LCFCIPL,Grupos Cidadãos Eleitores,1544,14.74407945,1,Luís Manuel Da Silva Barroso,male,3.0,False
4801,2013,LAJES DAS FLORES,1302,1068,17.9723502304,21,13,PPD/PSD,Partido,477,46.1315280464,2,Alice Correia Rocha Ramos,female,1.0,False
4801,2013,LAJES DAS FLORES,1302,1068,17.9723502304,21,13,PS,Partido,557,53.8684719536,3,Luís Carlos Martins Maciel,male,2.0,False
4601,2013,LAJES DO PICO,4517,3324,26.4113349568,65,33,CDS-PP,Partido,148,4.58772473652,0,José Lourenço De Freitas Azevedo,male,3.0,False
4601,2013,LAJES DO PICO,4517,3324,26.4113349568,65,33,PPD/PSD,Partido,1376,42.6534407936,2,Cláudio José Gomes Lopes,male,1.0,False
4601,2013,LAJES DO PICO,4517,3324,26.4113349568,65,33,PS,Partido,1702,52.7588344699,3,Roberto Manuel Medeiros Da Silva,male,2.0,False
1805,2013,LAMEGO,25886,15825,38.8665688017,386,570,PS,Partido,5734,38.5634541664,3,Manuel António Rebelo Ferreira,male,3.0,False
1805,2013,LAMEGO,25886,15825,38.8665688017,386,570,PCP-PEV,Coligação,594,3.9948886946,0,Vasco João Guedes Silva Ferreira,male,2.0,False
1805,2013,LAMEGO,25886,15825,38.8665688017,386,570,PPD/PSD.CDS-PP,Coligação,8541,57.441657139,4,Francisco Manuel Lopes,male,1.0,False
1009,2013,LEIRIA,113391,56488,50.1829951231,4745,2853,B.E.,Partido,1884,3.85354878298,0,José Manuel Peixoto Figueira Henriques,male,3.0,False
1009,2013,LEIRIA,113391,56488,50.1829951231,4745,2853,CDS-PP,Partido,2647,5.41419513193,0,António Carlos Batista Martinho Gomes,male,5.0,False
1009,2013,LEIRIA,113391,56488,50.1829951231,4745,2853,PPD/PSD,Partido,15732,32.1783595827,4,Álvaro José Madureira,male,2.0,False
1009,2013,LEIRIA,113391,56488,50.1829951231,4745,2853,PS,Partido,26158,53.5037840049,7,Raul Miguel De Castro,male,4.0,False
1009,2013,LEIRIA,113391,56488,50.1829951231,4745,2853,PCP-PEV,Coligação,2469,5.05011249744,0,Anabela Baptista Rodrigues Dos Santos,female,1.0,False
1106,2013,LISBOA,508847,229154,54.9660310467,9217,6515,B.E.,Partido,10392,4.86922622785,0,João Fortunato Da Cunha Semedo,male,3.0,False
1106,2013,LISBOA,508847,229154,54.9660310467,9217,6515,P.N.R.,Partido,1181,0.553363758188,0,João Carlos Pereira Melo Patrocínio,male,4.0,False
1106,2013,LISBOA,508847,229154,54.9660310467,9217,6515,PAN,Partido,5195,2.43414455867,0,Paulo Alexandre Esteves Borges,male,9.0,False
1106,2013,LISBOA,508847,229154,54.9660310467,9217,6515,PCTP/MRPP,Partido,2386,1.11797284254,0,Joana Sofia Pinho Pereira Miranda,female,5.0,False
1106,2013,LISBOA,508847,229154,54.9660310467,9217,6515,PS,Partido,117257,54.9413837374,11,António Costa,male,8.0,False
1106,2013,LISBOA,508847,229154,54.9660310467,9217,6515,PTP,Partido,676,0.316743353544,0,Amândio Cerdeira Madaleno,male,7.0,False
1106,2013,LISBOA,508847,229154,54.9660310467,9217,6515,PCP-PEV,Coligação,22446,10.5171912924,2,João Manuel Peixoto Ferreira,male,6.0,False
1106,2013,LISBOA,508847,229154,54.9660310467,9217,6515,PPD/PSD.CDS-PP.MPT,Coligação,51085,23.9361452896,4,Fernando Jorge Loureiro De Reboredo Seara,male,2.0,False
1106,2013,LISBOA,508847,229154,54.9660310467,9217,6515,PPM/PPV/PND,Coligação,2804,1.31382893985,0,Nuno Jorge Lopes Correia Da Silva,male,1.0,False
808,2013,LOULÉ,57663,26891,53.3652428767,1177,779,CDS-PP,Partido,586,2.35011028675,0,Horácio Filipe Guilherme Ferreira,male,2.0,False
808,2013,LOULÉ,57663,26891,53.3652428767,1177,779,PPD/PSD,Partido,9405,37.7180669741,4,Helder Manuel Faria Martins,male,4.0,False
808,2013,LOULÉ,57663,26891,53.3652428767,1177,779,PS,Partido,13012,52.1836775617,5,Vitor Manuel Gonçalves Aleixo,male,3.0,False
808,2013,LOULÉ,57663,26891,53.3652428767,1177,779,PCP-PEV,Coligação,1206,4.83657509525,0,Joaquim José Rosa Nogueira,male,5.0,False
808,2013,LOULÉ,57663,26891,53.3652428767,1177,779,MICA,Grupos Cidadãos Eleitores,726,2.91157008221,0,Adelino José Neto Guerreiro,male,1.0,False
1107,2013,LOURES,166196,82256,50.5066307252,3404,2930,B.E.,Partido,2594,3.41666447143,0,Jorge Duarte Gonçalves Da Costa,male,3.0,False
1107,2013,LOURES,166196,82256,50.5066307252,3404,2930,CDS-PP,Partido,2523,3.32314744079,0,José Lino Fonseca Ramos,male,1.0,False
1107,2013,LOURES,166196,82256,50.5066307252,3404,2930,P.N.R.,Partido,542,0.713890571903,0,Leandro Eduardo Simões Pinto Do Souto,male,4.0,False
1107,2013,LOURES,166196,82256,50.5066307252,3404,2930,PCTP/MRPP,Partido,2298,3.02679065357,0,Luís Manuel Da Silva Patrício,male,7.0,False
1107,2013,LOURES,166196,82256,50.5066307252,3404,2930,PS,Partido,25701,33.8518479492,4,João Luís Costa Nunes,male,2.0,False
1107,2013,LOURES,166196,82256,50.5066307252,3404,2930,PTP,Partido,238,0.313479623824,0,António Valdimiro Medonça Da Conceição,male,5.0,False
1107,2013,LOURES,166196,82256,50.5066307252,3404,2930,PCP-PEV,Coligação,28665,37.755854693,5,Bernardino José Torrão Soares,male,8.0,False
1107,2013,LOURES,166196,82256,50.5066307252,3404,2930,PPD/PSD.MPT.PPM,Coligação,13361,17.5983245963,2,Fernando José Da Costa,male,6.0,False
1108,2013,LOURINHÃ,22917,12202,46.7556835537,545,367,B.E.,Partido,237,2.09920283437,0,Hélio Fernando Da Costa Antunes Silva,male,2.0,False
1108,2013,LOURINHÃ,22917,12202,46.7556835537,545,367,PS,Partido,5567,49.3091231178,4,João Duarte Anastácio De Carvalho,male,4.0,False
1108,2013,LOURINHÃ,22917,12202,46.7556835537,545,367,PCP-PEV,Coligação,430,3.80868024801,0,Mário Rui Martins Do Souto,male,3.0,False
1108,2013,LOURINHÃ,22917,12202,46.7556835537,545,367,PPD/PSD.CDS-PP,Coligação,5056,44.7829937998,3,Hernâni Luís Henriques Santos,male,1.0,False
607,2013,LOUSÃ,15182,8169,46.1928599657,416,233,B.E.,Partido,327,4.34840425532,0,Ana Filomena Leite Amaral,female,1.0,False
607,2013,LOUSÃ,15182,8169,46.1928599657,416,233,PS,Partido,5416,72.0212765957,6,Luís Miguel Correia Antunes,male,4.0,False
607,2013,LOUSÃ,15182,8169,46.1928599657,416,233,PCP-PEV,Coligação,308,4.09574468085,0,Marina Maria Matos Dos Santos Quaresma,female,3.0,False
607,2013,LOUSÃ,15182,8169,46.1928599657,416,233,PPD/PSD.CDS-PP,Coligação,1469,19.5345744681,1,Filomena Maria Carvalho Martins Oliveira,female,2.0,False
1305,2013,LOUSADA,39997,27913,30.2122659199,403,374,PS,Partido,13861,51.0797464623,4,Pedro Daniel Machado Gomes,male,3.0,False
1305,2013,LOUSADA,39997,27913,30.2122659199,403,374,PCP-PEV,Coligação,751,2.76754127358,0,António Carlos Valente Machado Vieira,male,1.0,False
1305,2013,LOUSADA,39997,27913,30.2122659199,403,374,PPD/PSD.CDS-PP,Coligação,12524,46.1527122642,3,Leonel Domingos Reis Vieira Da Silva,male,2.0,False
1413,2013,MAÇÃO,6887,5009,27.2687672426,126,159,CDS-PP,Partido,110,2.32853513971,0,Tiago Manuel Marques Dias E Sá,male,4.0,False
1413,2013,MAÇÃO,6887,5009,27.2687672426,126,159,PPD/PSD,Partido,2642,55.9271803556,3,Vasco António Mendonça Sequeira Estrela,male,2.0,False
1413,2013,MAÇÃO,6887,5009,27.2687672426,126,159,PS,Partido,1789,37.8704487722,2,Nuno Fernando Bento Neto,male,3.0,False
1413,2013,MAÇÃO,6887,5009,27.2687672426,126,159,PCP-PEV,Coligação,183,3.87383573243,0,Maria Arminda De Jesus Gonçalves Dos Santos,female,1.0,False
405,2013,MACEDO DE CAVALEIROS,18945,11286,40.4275534442,321,261,CDS-PP,Partido,1310,12.2384155456,1,Rui Jorge Da Silva Costa,male,2.0,False
405,2013,MACEDO DE CAVALEIROS,18945,11286,40.4275534442,321,261,PPD/PSD,Partido,4659,43.5257847534,3,Manuel Duarte Fernandes Moreno,male,1.0,False
405,2013,MACEDO DE CAVALEIROS,18945,11286,40.4275534442,321,261,PS,Partido,4543,42.442077728,3,Rui Manuel Rodrigues Vaz,male,4.0,False
405,2013,MACEDO DE CAVALEIROS,18945,11286,40.4275534442,321,261,PCP-PEV,Coligação,192,1.79372197309,0,Carlos Manuel Cunha Martins,male,3.0,False
3104,2013,MACHICO,21036,11762,44.0863281993,171,368,B.E.,Partido,143,1.27416911699,0,Maria Josefina Viveiros Melim,female,2.0,False
3104,2013,MACHICO,21036,11762,44.0863281993,171,368,CDS-PP,Partido,828,7.37770649559,0,José Bruno Gouveia Aveiro,male,6.0,False
3104,2013,MACHICO,21036,11762,44.0863281993,171,368,PAN,Partido,249,2.2186581128,0,Carlos Avelino Ferreira Borges,male,4.0,False
3104,2013,MACHICO,21036,11762,44.0863281993,171,368,PPD/PSD,Partido,3930,35.0173750334,3,António Luís Gouveia Olim,male,5.0,False
3104,2013,MACHICO,21036,11762,44.0863281993,171,368,PS,Partido,5627,50.13810924,4,Ricardo Miguel Nunes Franco,male,3.0,False
3104,2013,MACHICO,21036,11762,44.0863281993,171,368,PTP,Partido,272,2.42359440435,0,António Rosa Dos Santos Cartaxo,male,7.0,False
3104,2013,MACHICO,21036,11762,44.0863281993,171,368,PCP-PEV,Coligação,174,1.5503875969,0,Marta Sofia Vieira Silva,female,1.0,False
4602,2013,MADALENA,5609,3860,31.1820288822,63,19,CDS-PP,Partido,146,3.86447856008,0,Maria De Lurdes Rodrigues Luís Silva,female,3.0,False
4602,2013,MADALENA,5609,3860,31.1820288822,63,19,PPD/PSD,Partido,1827,48.3589200635,3,José António Marcos Soares,male,2.0,False
4602,2013,MADALENA,5609,3860,31.1820288822,63,19,PS,Partido,1755,46.4531498147,2,Miguel António Moniz Costa,male,4.0,False
4602,2013,MADALENA,5609,3860,31.1820288822,63,19,PCP-PEV,Coligação,50,1.32345156167,0,Sérgio Manuel Goulart Gonçalves,male,1.0,False
1109,2013,MAFRA,59889,29979,49.9423934278,1983,1154,PPD/PSD,Partido,14053,52.3545190373,5,Helder António Guerra De Sousa Silva,male,2.0,False
1109,2013,MAFRA,59889,29979,49.9423934278,1983,1154,PS,Partido,8079,30.0983533269,3,Elísio Costa Santos Summavielle,male,4.0,False
1109,2013,MAFRA,59889,29979,49.9423934278,1983,1154,PCP-PEV,Coligação,3515,13.0951493927,1,Rogério Monteiro Da Costa,male,1.0,False
1109,2013,MAFRA,59889,29979,49.9423934278,1983,1154,CDS-PP.MPT.PPM,Coligação,1195,4.45197824305,0,Paulo Frederico Emanuel Alves Fernandes Pardal Morcela,male,3.0,False
1306,2013,MAIA,112076,57665,48.5483065063,3789,2302,B.E.,Partido,3437,6.66421064878,0,Rosa Maria Teixeira Da Cruz,female,2.0,False
1306,2013,MAIA,112076,57665,48.5483065063,3789,2302,PS,Partido,14773,28.6442781246,3,Ricardo Manuel Da Silva Monteiro Bexiga,male,4.0,False
1306,2013,MAIA,112076,57665,48.5483065063,3789,2302,PCP-PEV,Coligação,4441,8.61092798697,1,Ana Virgínia Da Costa Pereira,female,1.0,False
1306,2013,MAIA,112076,57665,48.5483065063,3789,2302,PPD/PSD.CDS-PP,Coligação,28923,56.0805832396,7,António Gonçalves Bragança Fernandes,male,3.0,False
1207,2013,ELVAS,20009,9611,51.9666150232,277,228,B.E.,Partido,176,1.932791566,0,Francisco Luís Mocinha Castelo,male,4.0,False
1207,2013,ELVAS,20009,9611,51.9666150232,277,228,CDS-PP,Partido,1124,12.3435097738,1,Tiago Patricio Monteiro Telo De Abreu,male,5.0,False
1207,2013,ELVAS,20009,9611,51.9666150232,277,228,PS,Partido,6659,73.1276081704,6,Nuno Miguel Fernandes Mocinha,male,1.0,False
1207,2013,ELVAS,20009,9611,51.9666150232,277,228,PCP-PEV,Coligação,461,5.06259609049,0,José Severino Leonardo Batista,male,3.0,False
1207,2013,ELVAS,20009,9611,51.9666150232,277,228,PPD/PSD.PPM,Coligação,686,7.5334943993,0,António Carlos Sequeira Da Teodora,male,2.0,False
1410,2013,ENTRONCAMENTO,17263,8555,50.4431442971,435,342,B.E.,Partido,931,11.9696580098,1,Carlos Manuel Godinho Matias,male,1.0,False
1410,2013,ENTRONCAMENTO,17263,8555,50.4431442971,435,342,CDS-PP,Partido,521,6.69838004628,0,Paulo Jorge Santos Bica,male,2.0,False
1410,2013,ENTRONCAMENTO,17263,8555,50.4431442971,435,342,PPD/PSD,Partido,1768,22.7307791206,1,Maria Isilda Videira Nogueira Da Silva Aguincha,female,5.0,False
1410,2013,ENTRONCAMENTO,17263,8555,50.4431442971,435,342,PS,Partido,3590,46.1558241193,4,Jorge Manuel Alves De Faria,male,4.0,False
1410,2013,ENTRONCAMENTO,17263,8555,50.4431442971,435,342,PCP-PEV,Coligação,968,12.445358704,1,José David Da Silva Ribeiro,male,3.0,False
107,2013,ESPINHO,30806,19044,38.1808738557,654,518,B.E.,Partido,641,3.58661593554,0,António Manuel De Sousa Andrade,male,5.0,False
107,2013,ESPINHO,30806,19044,38.1808738557,654,518,CDS-PP,Partido,460,2.57385854969,0,Diogo Silva Pardilhó Duarte De Campos,male,1.0,False
107,2013,ESPINHO,30806,19044,38.1808738557,654,518,PPD/PSD,Partido,8993,50.3189346464,4,Joaquim José Pinto Moreira,male,3.0,False
107,2013,ESPINHO,30806,19044,38.1808738557,654,518,PS,Partido,6587,36.8565353626,3,José Barbosa Da Mota,male,4.0,False
107,2013,ESPINHO,30806,19044,38.1808738557,654,518,PCP-PEV,Coligação,1191,6.66405550582,0,Fausto Manuel Da Silva Neves,male,2.0,False
